exact_match,f1_score,time,step,dataset_id,hit_rate,hits,total_retrieved,expected_count,error
0,0.015151515151515152,6.334239721298218,0,5abc081e5542993f40c73c54,0.0,0,3,15,
0,0,7.612804174423218,0,5a7fe7f85542994857a7683e,0.3333333333333333,1,3,3,
0,0.011764705882352941,7.649031162261963,0,5ae389fc5542992f92d8230f,0.0,0,3,9,
0,0.12903225806451613,28.703521013259888,5,5ac4f8705542995c82c4ad8d,0.0,0,18,7,
0,0.0625,30.837360858917236,5,5a74655b55429974ef308bf0,0.3333333333333333,1,18,3,
0,0.04419889502762431,8.371701955795288,0,5ab57673554299637185c5a3,0.0,0,3,5,
0,0.04395604395604395,30.791444540023804,5,5a8765ad5542996e4f3087cf,0.0,0,18,3,
0,0,15.651816129684448,2,5ae5cf625542996de7b71a22,0.0,0,9,8,
0,0,4.738421678543091,0,5ae515bb55429913cc204584,0.0,0,3,2,
0,0,4.804029941558838,0,5ae2eb7f55429928c423955b,0.0,0,3,1,
0,0,4.806736469268799,0,5a8838885542994846c1ce39,0.0,0,3,2,
0,0,4.9255530834198,0,5a7b241b554299042af8f705,0.5,1,3,2,
0,0,4.82844614982605,0,5a8cc7af554299653c1aa11e,0.0,0,3,8,
0,0,4.7720232009887695,0,5a86681c5542991e77181644,0.0,0,3,7,
0,0,5.330005884170532,0,5abce3015542993a06baf995,0.0,0,3,12,
0,0.08333333333333333,4.797744989395142,0,5a7bf84b5542996dd594b875,0.0,0,3,5,
1,1.0,6.213262557983398,0,5ab70c41554299110f219a9d,0.14285714285714285,1,3,7,
0,0,4.716102600097656,0,5adbcd475542996e68525240,0.3333333333333333,1,3,3,
0,0,4.64736795425415,0,5a7fd6fc5542995d8a8ddf31,0.0,0,3,2,
0,0,4.794175863265991,0,5a902d5155429933b8a2048d,0.0,0,3,2,
0,0.014925373134328356,7.945396423339844,0,5a7758895542994aec3b729c,0.0,0,3,5,
0,0,4.522263050079346,0,5ae81032554299540e5a572a,0.3333333333333333,1,3,3,
0,0,4.791452407836914,0,5a8e42d15542995a26add4a6,0.0,0,3,2,
0,0,4.921564817428589,0,5abbc3a955429931dba144f9,0.0,0,3,3,
0,0,4.694828033447266,0,5ae206c45542994d89d5b311,0.0,0,3,4,
0,0,5.957906007766724,0,5a80b9e85542992bc0c4a7ed,0.4,2,3,5,
0,0,4.844751596450806,0,5a8a1dbc55429970aeb7025a,0.125,1,3,8,
0,0,4.392428159713745,0,5ab9c3e1554299753720f852,0.25,1,3,4,
0,0,4.868818998336792,0,5a84f5865542991dd0999e30,0.0,0,3,10,
0,0,4.830057621002197,0,5abcf299554299700f9d7936,0.0,0,3,2,
0,0,4.787457704544067,0,5ae4581e55429970de88d92f,0.0,0,3,2,
0,0,5.343822479248047,0,5a7785af55429949eeb29ec2,0.0,0,3,3,
0,0,4.6914355754852295,0,5ae3639b5542991a06ce99b2,0.0,0,3,5,
0,0,4.859757900238037,0,5ae779a555429952e35ea931,0.25,1,3,4,
0,0.13333333333333333,4.8131773471832275,0,5abe822155429976d4830b48,0.0,0,3,1,
0,0,6.515134334564209,0,5ae385df5542992f92d82305,0.0,0,3,3,
0,0,4.630132436752319,0,5a77720255429967ab10517f,0.0,0,3,1,
0,0,4.231441259384155,0,5a80de9b55429938b6142226,0.25,1,3,4,
0,0,4.795502424240112,0,5ae15ae25542990adbacf767,0.0,0,3,3,
0,0,4.709855556488037,0,5a8e8f6f5542995085b37451,0.0,0,3,6,
0,0.12244897959183675,5.463152170181274,0,5ae5caff554299546bf82f69,0.0,0,3,4,
0,0,5.241827726364136,0,5abde0655542991f6610608b,0.0,0,3,7,
0,0,4.4559924602508545,0,5a7c221f554299683c1c62d2,0.25,1,3,4,
0,0,4.923334836959839,0,5a8782a25542993e715abf95,0.0,0,3,4,
0,0,4.6736249923706055,0,5ab259b25542993be8fa98de,0.0,0,3,4,
0,0,4.945956230163574,0,5abc805a554299658360045b,0.0,0,3,4,
0,0,4.803605556488037,0,5a721e0e55429971e9dc928d,0.0,0,3,5,
0,0,4.5980541706085205,0,5ac05310554299012d1db5e7,0.0,0,3,4,
0,0,4.805959463119507,0,5add57e55542992ae4cec516,0.0,0,3,5,
0,0,4.743359804153442,0,5a778c215542995d831811ba,0.0,0,3,8,
0,0,4.820096731185913,0,5ade28b15542997c77aded83,,,,,
0,0,4.439053773880005,0,5a87106555429960ec39b71f,0.0,0,3,3,
0,0,4.609946250915527,0,5a72f3a85542992359bc31e5,0.16666666666666666,1,3,6,
0,0,4.822351932525635,0,5a7b88a85542995eb53be954,0.5,2,3,4,
0,0,6.538989305496216,0,5a7cad635542996dd594b97f,0.0,0,3,3,
0,0,4.72658371925354,0,5a832e715542990548d0b1bf,0.0,0,3,7,
0,0,4.636659860610962,0,5ae81060554299540e5a572c,0.0,0,3,7,
0,0,4.783944845199585,0,5a825f2155429954d2e2eb1b,0.0,0,3,3,
0,0,4.8226518630981445,0,5ab6e07b55429954757d33a0,0.0,0,3,5,
0,0,4.930952548980713,0,5aba89d555429901930fa816,0.0,0,3,4,
0,0,4.747495174407959,0,5a85d4ad5542997175ce2050,0.0,0,3,2,
0,0,4.881991863250732,0,5ac2660d55429951e9e685a1,0.3333333333333333,1,3,3,
0,0,4.963210344314575,0,5a831af855429954d2e2ec1e,0.5,1,3,2,
0,0,4.471201658248901,0,5abbc4d255429931dba144fe,0.0,0,3,3,
0,0,4.890177011489868,0,5a778ce55542995d831811c0,0.0,0,3,4,
0,0,4.665351867675781,0,5a8a13f45542992d82986e9e,0.0,0,3,4,
0,0,4.806224584579468,0,5a86296a55429960ec39b631,0.0,0,3,5,
0,0,4.844212770462036,0,5a7f275d55429934daa2fd01,0.0,0,3,2,
0,0,4.7795984745025635,0,5ae13b085542997b2ef7d146,0.25,1,3,4,
0,0,4.852666854858398,0,5a8081975542992097ad2fef,0.0,0,3,3,
0,0,4.749814510345459,0,5ae2e06d55429928c4239521,0.0,0,3,1,
0,0,4.880737066268921,0,5ab2383155429970612095c1,0.16666666666666666,1,3,6,
0,0,6.468632459640503,0,5ac29da5554299218029dac3,0.0,0,3,3,
0,0,4.661834239959717,0,5ab48af35542996a3a969f92,0.0,0,3,4,
0,0,4.758808374404907,0,5a902e755542995651fb50de,0.0,0,3,4,
0,0,4.690462112426758,0,5ae002ec55429925eb1afbdc,0.0,0,3,3,
0,0,4.7830963134765625,0,5a74c2bd5542996c70cfadda,0.5,1,3,2,
0,0,4.431159496307373,0,5ab7a86d5542995dae37e986,0.0,0,3,7,
0,0,4.767129898071289,0,5ae3c71f5542991a06ce9a22,0.0,0,3,3,
0,0,4.84381628036499,0,5adf32ee5542995534e8c767,0.0,0,3,9,
0,0,4.759209632873535,0,5ae573b25542990ba0bbb2b4,0.0,0,3,7,
0,0,4.846343994140625,0,5ac3c08a5542995ef918c217,0.0,0,3,5,
0,0,4.672665596008301,0,5ab9ddef5542994dbf019875,0.0,0,3,3,
0,0,4.876998662948608,0,5ab862b35542990e739ec8db,0.0,0,3,2,
0,0,4.797168254852295,0,5adfe37c554299025d62a377,0.0,0,3,2,
0,0,4.722005128860474,0,5ac195455542991316484b40,0.0,0,3,5,
